workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
cube_d3_k55,16,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,16,0,110,998250,332750,0.203,0.431,24.010,0.000,6.426,5.730
cube_d3_k55,16,1,332750,332750,113380,24.151,5.182,11.377,0.000,2.287,2.004
cube_d3_k55,16,2,113380,113380,39366,8.349,2.025,8.732,0.000,5.859,0.756
cube_d3_k55,16,3,39366,39366,13122,3.095,0.750,3.229,0.000,2.011,0.336
cube_d3_k55,16,4,13122,13122,4374,2.828,0.356,1.158,0.000,0.608,0.163
cube_d3_k55,16,5,4374,4374,1458,0.876,0.221,0.526,0.000,0.223,0.065
cube_d3_k55,16,6,1458,1458,486,0.371,0.083,0.244,0.000,0.109,0.036
cube_d3_k55,16,7,486,486,162,0.119,0.047,0.102,0.000,0.034,0.022
cube_d3_k55,16,8,162,162,54,0.060,0.029,0.052,0.000,0.015,0.014
cube_d3_k55,16,9,54,54,18,0.029,0.013,0.029,0.000,0.007,0.008
cube_d3_k55,16,10,18,18,6,0.017,0.005,0.009,0.000,0.004,0.002
cube_d3_k55,16,11,6,6,2,0.008,0.002,0.005,0.000,0.003,0.001
cube_d3_k55,16,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,16,0,110,998250,332750,0.199,0.400,25.014,0.000,6.377,5.800
cube_d3_k55,16,1,332750,332750,113380,24.145,5.478,11.502,0.000,2.422,2.003
cube_d3_k55,16,2,113380,113380,39366,7.927,1.915,8.891,0.000,5.885,0.747
cube_d3_k55,16,3,39366,39366,13122,2.894,0.698,3.420,0.000,1.956,0.335
cube_d3_k55,16,4,13122,13122,4374,2.676,0.342,1.204,0.000,0.654,0.166
cube_d3_k55,16,5,4374,4374,1458,0.857,0.203,0.590,0.000,0.254,0.074
cube_d3_k55,16,6,1458,1458,486,0.282,0.084,0.245,0.000,0.108,0.034
cube_d3_k55,16,7,486,486,162,0.132,0.056,0.107,0.000,0.033,0.022
cube_d3_k55,16,8,162,162,54,0.059,0.024,0.051,0.000,0.014,0.014
cube_d3_k55,16,9,54,54,18,0.028,0.013,0.028,0.000,0.007,0.009
cube_d3_k55,16,10,18,18,6,0.015,0.005,0.009,0.000,0.004,0.002
cube_d3_k55,16,11,6,6,2,0.008,0.002,0.005,0.000,0.003,0.001
cube_d3_k55,16,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,16,0,110,998250,332750,0.205,0.439,24.914,0.000,6.630,5.876
cube_d3_k55,16,1,332750,332750,113380,25.672,5.538,11.573,0.000,2.411,1.996
cube_d3_k55,16,2,113380,113380,39366,8.317,2.028,8.199,0.000,5.305,0.749
cube_d3_k55,16,3,39366,39366,13122,3.071,1.037,3.348,0.000,1.919,0.325
cube_d3_k55,16,4,13122,13122,4374,2.545,0.361,1.143,0.000,0.600,0.154
cube_d3_k55,16,5,4374,4374,1458,0.901,0.217,0.552,0.000,0.230,0.073
cube_d3_k55,16,6,1458,1458,486,0.296,0.091,0.249,0.000,0.110,0.038
cube_d3_k55,16,7,486,486,162,0.128,0.051,0.101,0.000,0.035,0.021
cube_d3_k55,16,8,162,162,54,0.059,0.028,0.051,0.000,0.015,0.013
cube_d3_k55,16,9,54,54,18,0.030,0.013,0.027,0.000,0.006,0.008
cube_d3_k55,16,10,18,18,6,0.014,0.005,0.009,0.000,0.004,0.002
cube_d3_k55,16,11,6,6,2,0.007,0.002,0.005,0.000,0.003,0.001
cube_d3_k55,16,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,16,0,110,998250,332750,0.198,0.407,24.806,0.000,6.462,5.803
cube_d3_k55,16,1,332750,332750,113380,24.838,5.173,11.430,0.000,2.341,2.012
cube_d3_k55,16,2,113380,113380,39366,7.885,1.927,9.259,0.000,6.129,0.759
cube_d3_k55,16,3,39366,39366,13122,2.927,1.008,3.253,0.000,1.984,0.330
cube_d3_k55,16,4,13122,13122,4374,2.549,0.337,1.151,0.000,0.605,0.157
cube_d3_k55,16,5,4374,4374,1458,0.853,0.220,0.535,0.000,0.220,0.072
cube_d3_k55,16,6,1458,1458,486,0.281,0.084,0.249,0.000,0.109,0.038
cube_d3_k55,16,7,486,486,162,0.134,0.051,0.104,0.000,0.033,0.022
cube_d3_k55,16,8,162,162,54,0.058,0.026,0.053,0.000,0.015,0.014
cube_d3_k55,16,9,54,54,18,0.028,0.012,0.029,0.000,0.007,0.008
cube_d3_k55,16,10,18,18,6,0.015,0.004,0.009,0.000,0.004,0.001
cube_d3_k55,16,11,6,6,2,0.007,0.002,0.005,0.000,0.003,0.001
cube_d3_k55,16,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,32,0,110,998250,332750,2.807,1.369,21.430,0.000,8.472,4.381
cube_d3_k55,32,1,332750,332750,113380,11.230,3.134,11.835,0.000,6.174,1.387
cube_d3_k55,32,2,113380,113380,39366,4.563,1.205,7.500,0.000,5.511,0.474
cube_d3_k55,32,3,39366,39366,13122,1.834,0.516,2.791,0.000,2.001,0.215
cube_d3_k55,32,4,13122,13122,4374,1.905,0.248,0.952,0.000,0.575,0.115
cube_d3_k55,32,5,4374,4374,1458,0.645,0.219,0.556,0.000,0.312,0.051
cube_d3_k55,32,6,1458,1458,486,0.289,0.072,0.211,0.000,0.086,0.035
cube_d3_k55,32,7,486,486,162,0.110,0.052,0.103,0.000,0.037,0.023
cube_d3_k55,32,8,162,162,54,0.055,0.036,0.056,0.000,0.017,0.015
cube_d3_k55,32,9,54,54,18,0.044,0.018,0.031,0.000,0.008,0.006
cube_d3_k55,32,10,18,18,6,0.018,0.005,0.009,0.000,0.004,0.002
cube_d3_k55,32,11,6,6,2,0.009,0.002,0.005,0.000,0.003,0.001
cube_d3_k55,32,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,32,0,110,998250,332750,0.267,0.447,15.242,0.000,4.390,3.110
cube_d3_k55,32,1,332750,332750,113380,12.490,3.110,6.582,0.000,1.663,1.109
cube_d3_k55,32,2,113380,113380,39366,4.807,1.219,7.257,0.000,5.513,0.464
cube_d3_k55,32,3,39366,39366,13122,1.785,0.516,2.719,0.000,1.947,0.229
cube_d3_k55,32,4,13122,13122,4374,2.210,0.251,1.019,0.000,0.652,0.108
cube_d3_k55,32,5,4374,4374,1458,0.770,0.228,0.601,0.000,0.358,0.054
cube_d3_k55,32,6,1458,1458,486,0.342,0.093,0.212,0.000,0.087,0.035
cube_d3_k55,32,7,486,486,162,0.102,0.056,0.098,0.000,0.034,0.021
cube_d3_k55,32,8,162,162,54,0.052,0.028,0.056,0.000,0.015,0.016
cube_d3_k55,32,9,54,54,18,0.027,0.015,0.030,0.000,0.007,0.008
cube_d3_k55,32,10,18,18,6,0.014,0.004,0.009,0.000,0.004,0.002
cube_d3_k55,32,11,6,6,2,0.008,0.002,0.005,0.000,0.003,0.001
cube_d3_k55,32,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,32,0,110,998250,332750,0.334,0.431,14.294,0.000,4.628,3.021
cube_d3_k55,32,1,332750,332750,113380,12.536,3.094,7.185,0.000,1.557,1.136
cube_d3_k55,32,2,113380,113380,39366,4.851,1.208,7.145,0.000,5.390,0.456
cube_d3_k55,32,3,39366,39366,13122,1.817,0.502,2.583,0.000,1.823,0.203
cube_d3_k55,32,4,13122,13122,4374,2.144,0.245,0.966,0.000,0.606,0.113
cube_d3_k55,32,5,4374,4374,1458,0.742,0.220,0.600,0.000,0.361,0.052
cube_d3_k55,32,6,1458,1458,486,0.279,0.079,0.195,0.000,0.083,0.030
cube_d3_k55,32,7,486,486,162,0.114,0.057,0.098,0.000,0.035,0.023
cube_d3_k55,32,8,162,162,54,0.044,0.027,0.058,0.000,0.020,0.013
cube_d3_k55,32,9,54,54,18,0.027,0.010,0.028,0.000,0.008,0.005
cube_d3_k55,32,10,18,18,6,0.014,0.004,0.009,0.000,0.004,0.002
cube_d3_k55,32,11,6,6,2,0.009,0.002,0.006,0.000,0.003,0.001
cube_d3_k55,32,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,32,0,110,998250,332750,0.296,0.425,14.999,0.000,4.639,3.043
cube_d3_k55,32,1,332750,332750,113380,12.689,3.081,6.942,0.000,1.606,1.160
cube_d3_k55,32,2,113380,113380,39366,4.596,1.338,7.309,0.000,5.556,0.472
cube_d3_k55,32,3,39366,39366,13122,1.735,0.502,2.722,0.000,1.943,0.220
cube_d3_k55,32,4,13122,13122,4374,2.089,0.245,0.941,0.000,0.566,0.119
cube_d3_k55,32,5,4374,4374,1458,0.774,0.214,0.460,0.000,0.218,0.051
cube_d3_k55,32,6,1458,1458,486,0.283,0.081,0.204,0.000,0.085,0.032
cube_d3_k55,32,7,486,486,162,0.106,0.047,0.106,0.000,0.044,0.024
cube_d3_k55,32,8,162,162,54,0.048,0.025,0.051,0.000,0.014,0.013
cube_d3_k55,32,9,54,54,18,0.026,0.010,0.029,0.000,0.008,0.006
cube_d3_k55,32,10,18,18,6,0.018,0.005,0.010,0.000,0.004,0.002
cube_d3_k55,32,11,6,6,2,0.005,0.001,0.005,0.000,0.003,0.001
cube_d3_k55,32,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,32,0,110,998250,332750,0.312,0.426,14.741,0.000,4.691,3.090
cube_d3_k55,32,1,332750,332750,113380,12.594,3.341,6.573,0.000,1.569,1.157
cube_d3_k55,32,2,113380,113380,39366,4.794,1.211,7.244,0.000,5.488,0.471
cube_d3_k55,32,3,39366,39366,13122,1.815,0.516,2.554,0.000,1.805,0.216
cube_d3_k55,32,4,13122,13122,4374,2.044,0.256,0.968,0.000,0.589,0.122
cube_d3_k55,32,5,4374,4374,1458,0.674,0.231,0.446,0.000,0.214,0.051
cube_d3_k55,32,6,1458,1458,486,0.313,0.087,0.203,0.000,0.083,0.035
cube_d3_k55,32,7,486,486,162,0.108,0.043,0.093,0.000,0.036,0.018
cube_d3_k55,32,8,162,162,54,0.047,0.024,0.051,0.000,0.015,0.012
cube_d3_k55,32,9,54,54,18,0.024,0.010,0.025,0.000,0.007,0.006
cube_d3_k55,32,10,18,18,6,0.014,0.004,0.009,0.000,0.004,0.002
cube_d3_k55,32,11,6,6,2,0.009,0.002,0.005,0.000,0.003,0.001
cube_d3_k55,32,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,32,0,110,998250,332750,0.345,0.423,14.990,0.000,4.635,3.132
cube_d3_k55,32,1,332750,332750,113380,12.648,3.130,7.242,0.000,1.645,1.171
cube_d3_k55,32,2,113380,113380,39366,4.576,1.208,7.167,0.000,5.395,0.457
cube_d3_k55,32,3,39366,39366,13122,1.696,0.489,2.720,0.000,1.924,0.226
cube_d3_k55,32,4,13122,13122,4374,2.076,0.245,0.962,0.000,0.580,0.119
cube_d3_k55,32,5,4374,4374,1458,0.790,0.223,0.479,0.000,0.239,0.052
cube_d3_k55,32,6,1458,1458,486,0.253,0.090,0.206,0.000,0.081,0.034
cube_d3_k55,32,7,486,486,162,0.099,0.050,0.095,0.000,0.035,0.018
cube_d3_k55,32,8,162,162,54,0.046,0.029,0.054,0.000,0.014,0.016
cube_d3_k55,32,9,54,54,18,0.026,0.010,0.029,0.000,0.007,0.005
cube_d3_k55,32,10,18,18,6,0.014,0.004,0.009,0.000,0.004,0.001
cube_d3_k55,32,11,6,6,2,0.005,0.001,0.004,0.000,0.003,0.001
cube_d3_k55,32,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,64,0,110,998250,332750,4.614,1.248,23.760,0.000,9.117,6.576
cube_d3_k55,64,1,332750,332750,113380,7.477,2.372,8.788,0.000,4.873,1.108
cube_d3_k55,64,2,113380,113380,39366,3.030,0.822,7.530,0.000,6.205,0.329
cube_d3_k55,64,3,39366,39366,13122,1.203,0.417,2.562,0.000,1.968,0.167
cube_d3_k55,64,4,13122,13122,4374,1.594,0.210,0.929,0.000,0.577,0.135
cube_d3_k55,64,5,4374,4374,1458,0.415,0.170,0.528,0.000,0.305,0.045
cube_d3_k55,64,6,1458,1458,486,0.163,0.076,0.203,0.000,0.084,0.035
cube_d3_k55,64,7,486,486,162,0.081,0.048,0.096,0.000,0.035,0.019
cube_d3_k55,64,8,162,162,54,0.050,0.025,0.054,0.000,0.013,0.014
cube_d3_k55,64,9,54,54,18,0.028,0.009,0.029,0.000,0.008,0.005
cube_d3_k55,64,10,18,18,6,0.016,0.004,0.009,0.000,0.004,0.001
cube_d3_k55,64,11,6,6,2,0.005,0.001,0.005,0.000,0.003,0.001
cube_d3_k55,64,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,64,0,110,998250,332750,0.266,0.356,10.806,0.000,3.374,1.973
cube_d3_k55,64,1,332750,332750,113380,7.247,2.091,5.036,0.000,1.221,0.749
cube_d3_k55,64,2,113380,113380,39366,3.078,0.927,6.761,0.000,5.512,0.345
cube_d3_k55,64,3,39366,39366,13122,1.204,0.487,2.327,0.000,1.759,0.166
cube_d3_k55,64,4,13122,13122,4374,1.854,0.225,0.955,0.000,0.588,0.147
cube_d3_k55,64,5,4374,4374,1458,0.413,0.174,0.466,0.000,0.241,0.050
cube_d3_k55,64,6,1458,1458,486,0.155,0.084,0.212,0.000,0.095,0.033
cube_d3_k55,64,7,486,486,162,0.079,0.047,0.099,0.000,0.036,0.020
cube_d3_k55,64,8,162,162,54,0.047,0.029,0.053,0.000,0.014,0.015
cube_d3_k55,64,9,54,54,18,0.025,0.009,0.027,0.000,0.007,0.005
cube_d3_k55,64,10,18,18,6,0.015,0.004,0.009,0.000,0.004,0.002
cube_d3_k55,64,11,6,6,2,0.008,0.002,0.005,0.000,0.003,0.001
cube_d3_k55,64,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,64,0,110,998250,332750,0.312,0.322,10.385,0.000,3.297,1.721
cube_d3_k55,64,1,332750,332750,113380,7.654,2.007,4.687,0.000,1.302,0.715
cube_d3_k55,64,2,113380,113380,39366,2.956,0.820,7.176,0.000,5.939,0.310
cube_d3_k55,64,3,39366,39366,13122,1.185,0.366,2.368,0.000,1.785,0.163
cube_d3_k55,64,4,13122,13122,4374,1.937,0.204,0.919,0.000,0.603,0.092
cube_d3_k55,64,5,4374,4374,1458,0.429,0.178,0.456,0.000,0.239,0.050
cube_d3_k55,64,6,1458,1458,486,0.164,0.076,0.199,0.000,0.079,0.032
cube_d3_k55,64,7,486,486,162,0.079,0.047,0.100,0.000,0.036,0.024
cube_d3_k55,64,8,162,162,54,0.050,0.027,0.054,0.000,0.015,0.014
cube_d3_k55,64,9,54,54,18,0.026,0.010,0.024,0.000,0.007,0.005
cube_d3_k55,64,10,18,18,6,0.014,0.005,0.009,0.000,0.004,0.001
cube_d3_k55,64,11,6,6,2,0.008,0.002,0.005,0.000,0.003,0.001
cube_d3_k55,64,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,64,0,110,998250,332750,0.267,0.308,10.500,0.000,3.495,1.804
cube_d3_k55,64,1,332750,332750,113380,8.074,2.160,4.601,0.000,1.221,0.692
cube_d3_k55,64,2,113380,113380,39366,3.028,0.869,7.676,0.000,6.213,0.318
cube_d3_k55,64,3,39366,39366,13122,1.182,0.431,2.405,0.000,1.784,0.194
cube_d3_k55,64,4,13122,13122,4374,1.992,0.221,0.937,0.000,0.580,0.148
cube_d3_k55,64,5,4374,4374,1458,0.413,0.186,0.449,0.000,0.224,0.055
cube_d3_k55,64,6,1458,1458,486,0.163,0.071,0.199,0.000,0.078,0.040
cube_d3_k55,64,7,486,486,162,0.078,0.059,0.099,0.000,0.036,0.022
cube_d3_k55,64,8,162,162,54,0.055,0.027,0.053,0.000,0.013,0.016
cube_d3_k55,64,9,54,54,18,0.028,0.011,0.027,0.000,0.008,0.005
cube_d3_k55,64,10,18,18,6,0.012,0.004,0.009,0.000,0.004,0.002
cube_d3_k55,64,11,6,6,2,0.005,0.001,0.005,0.000,0.003,0.001
cube_d3_k55,64,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,64,0,110,998250,332750,0.264,0.301,10.620,0.000,3.444,1.709
cube_d3_k55,64,1,332750,332750,113380,7.999,2.019,4.646,0.000,1.230,0.764
cube_d3_k55,64,2,113380,113380,39366,2.921,0.894,6.757,0.000,5.496,0.324
cube_d3_k55,64,3,39366,39366,13122,1.128,0.380,2.382,0.000,1.798,0.174
cube_d3_k55,64,4,13122,13122,4374,1.809,0.203,0.916,0.000,0.609,0.094
cube_d3_k55,64,5,4374,4374,1458,0.413,0.172,0.522,0.000,0.307,0.049
cube_d3_k55,64,6,1458,1458,486,0.163,0.083,0.200,0.000,0.090,0.033
cube_d3_k55,64,7,486,486,162,0.077,0.050,0.094,0.000,0.033,0.024
cube_d3_k55,64,8,162,162,54,0.044,0.032,0.050,0.000,0.013,0.012
cube_d3_k55,64,9,54,54,18,0.029,0.010,0.025,0.000,0.007,0.006
cube_d3_k55,64,10,18,18,6,0.015,0.004,0.009,0.000,0.004,0.001
cube_d3_k55,64,11,6,6,2,0.009,0.002,0.005,0.000,0.003,0.001
cube_d3_k55,64,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,64,0,110,998250,332750,0.301,0.304,10.929,0.000,3.711,1.797
cube_d3_k55,64,1,332750,332750,113380,8.137,1.986,5.035,0.000,1.201,0.748
cube_d3_k55,64,2,113380,113380,39366,2.935,0.895,7.190,0.000,5.931,0.333
cube_d3_k55,64,3,39366,39366,13122,1.176,0.404,2.421,0.000,1.839,0.166
cube_d3_k55,64,4,13122,13122,4374,1.905,0.224,0.964,0.000,0.614,0.135
cube_d3_k55,64,5,4374,4374,1458,0.550,0.175,0.527,0.000,0.297,0.052
cube_d3_k55,64,6,1458,1458,486,0.156,0.074,0.182,0.000,0.074,0.031
cube_d3_k55,64,7,486,486,162,0.076,0.045,0.097,0.000,0.036,0.024
cube_d3_k55,64,8,162,162,54,0.048,0.031,0.051,0.000,0.013,0.013
cube_d3_k55,64,9,54,54,18,0.025,0.014,0.029,0.000,0.007,0.005
cube_d3_k55,64,10,18,18,6,0.017,0.004,0.009,0.000,0.004,0.001
cube_d3_k55,64,11,6,6,2,0.006,0.001,0.004,0.000,0.003,0.001
cube_d3_k55,64,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,128,0,110,998250,332750,25.884,4.028,94.370,0.000,50.787,8.214
cube_d3_k55,128,1,332750,332750,113380,17.122,5.236,16.643,0.000,9.553,1.669
cube_d3_k55,128,2,113380,113380,39366,4.475,3.988,8.215,0.000,6.215,0.288
cube_d3_k55,128,3,39366,39366,13122,2.180,0.414,2.450,0.000,1.884,0.182
cube_d3_k55,128,4,13122,13122,4374,1.312,0.274,1.189,0.000,0.666,0.148
cube_d3_k55,128,5,4374,4374,1458,0.387,0.177,0.577,0.000,0.327,0.068
cube_d3_k55,128,6,1458,1458,486,0.166,0.098,0.236,0.000,0.090,0.056
cube_d3_k55,128,7,486,486,162,0.110,0.062,0.125,0.000,0.043,0.028
cube_d3_k55,128,8,162,162,54,0.083,0.036,0.073,0.000,0.014,0.024
cube_d3_k55,128,9,54,54,18,0.036,0.009,0.031,0.000,0.008,0.005
cube_d3_k55,128,10,18,18,6,0.022,0.004,0.010,0.000,0.004,0.001
cube_d3_k55,128,11,6,6,2,0.005,0.001,0.004,0.000,0.003,0.001
cube_d3_k55,128,12,2,0,0,0.002,0.001,0.000,,,
cube_d3_k55,128,0,110,998250,332750,0.246,0.379,10.180,0.000,3.090,1.506
cube_d3_k55,128,1,332750,332750,113380,5.185,2.115,3.902,0.000,1.166,0.539
cube_d3_k55,128,2,113380,113380,39366,3.354,0.769,6.953,0.000,5.836,0.316
cube_d3_k55,128,3,39366,39366,13122,1.017,0.403,2.328,0.000,1.776,0.168
cube_d3_k55,128,4,13122,13122,4374,1.604,0.397,1.227,0.000,0.699,0.148
cube_d3_k55,128,5,4374,4374,1458,0.408,0.196,0.581,0.000,0.329,0.064
cube_d3_k55,128,6,1458,1458,486,0.205,0.090,0.259,0.000,0.101,0.052
cube_d3_k55,128,7,486,486,162,0.093,0.064,0.126,0.000,0.039,0.026
cube_d3_k55,128,8,162,162,54,0.066,0.026,0.084,0.000,0.016,0.036
cube_d3_k55,128,9,54,54,18,0.034,0.015,0.036,0.000,0.007,0.005
cube_d3_k55,128,10,18,18,6,0.018,0.004,0.010,0.000,0.004,0.001
cube_d3_k55,128,11,6,6,2,0.011,0.002,0.005,0.000,0.003,0.001
cube_d3_k55,128,12,2,0,0,0.003,0.001,0.000,,,
cube_d3_k55,128,0,110,998250,332750,0.206,0.420,10.091,0.000,3.363,1.292
cube_d3_k55,128,1,332750,332750,113380,5.699,1.804,4.497,0.000,1.218,0.570
cube_d3_k55,128,2,113380,113380,39366,2.513,0.731,7.154,0.000,6.107,0.318
cube_d3_k55,128,3,39366,39366,13122,1.016,0.402,2.418,0.000,1.875,0.175
cube_d3_k55,128,4,13122,13122,4374,1.378,0.252,1.069,0.000,0.618,0.228
cube_d3_k55,128,5,4374,4374,1458,0.389,0.195,0.575,0.000,0.325,0.063
cube_d3_k55,128,6,1458,1458,486,0.178,0.108,0.265,0.000,0.113,0.052
cube_d3_k55,128,7,486,486,162,0.105,0.069,0.129,0.000,0.048,0.030
cube_d3_k55,128,8,162,162,54,0.075,0.029,0.073,0.000,0.015,0.023
cube_d3_k55,128,9,54,54,18,0.033,0.016,0.034,0.000,0.007,0.005
